223,-1.38352941176,12.4088235294,-0.0901176470588,0.486260293119,0.516997352968,0.425908838955
269,-1.66011764706,11.432,-0.0664117647059,0.334484129994,0.548121390591,0.179246809414
389,-0.897047619048,10.5125714286,-0.401666666667,0.714287288887,0.444158227001,0.399527498706
452,-0.5028125,9.979,-0.9929375,0.57255733542,0.341413239345,0.443040978459
548,-0.753705882353,9.65688235294,-1.67776470588,0.523346332827,0.186841827523,0.622442865737
642,-0.340133333333,9.36873333333,-1.6966,0.646581252091,0.317043733401,0.735990923857
713,0.1420625,8.88075,-1.634125,0.528696447495,0.235653214491,0.600675856328
1382,-0.0363125,8.6095625,-2.23075,0.431009529876,0.205780516798,0.327721776054
1382,-0.1255,8.505375,-2.421625,0.167504477552,0.152935392813,0.263759330404
1382,-0.1315,8.60225,-2.241,0.171768012156,0.163634310278,0.220966060742
1382,-0.2825,8.4945,-2.337,0.1005,0.1725,0.268
1382,-0.383,8.322,-2.605,0.0,0.0,0.0
1547,0.556905405405,7.25890540541,-2.68543243243,0.473541292726,1.15078454049,0.329064648256
1588,0.47556097561,7.80597560976,-2.76141463415,0.49103484794,0.998555212094,0.286045960456
1598,0.160523809524,8.37557142857,-2.84752380952,0.486353253848,0.611728976047,0.313331350406
1663,-0.1383125,9.2655,-2.6378125,0.634537303745,0.8273968969,0.303018815165
1739,-0.821733333333,10.5184666667,-2.451,0.330593701627,0.975337197532,0.356100360385
1866,-1.04177777778,11.5517777778,-2.17288888889,0.200296323691,0.650059959248,0.389276663811
1876,-1.042875,12.143625,-1.964375,0.181675835969,0.193572943293,0.238473236182
2048,-1.54269565217,11.4409565217,-1.24747826087,0.487684630347,0.678527208019,0.699146054876
2064,-1.76416666667,11.4080555556,-0.539,0.37991786393,0.746069141287,0.657752570838
2142,-1.8502,12.0425333333,-0.0754,0.391088429898,0.144941306128,0.0804096179985
