6,   0.106,  0.792,  9.717
6,   0.175,  0.792,  9.681
10,   0.227,  0.792,  9.702
11,   0.251,  0.816,  9.686
14,   0.327,  0.802,  9.688
15,   0.329,  0.821,  9.621
15,   0.332,  0.828,  9.679
15,   0.325,  0.802,  9.702
18,   0.282,  0.816,  9.614
18,   0.310,  0.806,  9.598
19,   0.410,  0.840,  9.631
19,   0.451,  0.787,  9.693
26,   0.477,  0.806,  9.731
26,   0.527,  0.787,  9.667
27,   0.603,  0.768,  9.676
28,   0.653,  0.768,  9.700
29,   0.772,  0.780,  9.745
34,   0.894,  0.702,  9.679
39,   1.115,  0.690,  9.745
45,   1.270,  0.676,  9.612
48,   1.448,  0.616,  9.579
77,   1.651,  0.552,  9.457
77,   1.848,  0.557,  9.460
85,   2.027,  0.568,  9.498
87,   2.177,  0.526,  9.502
100,   2.367,  0.454,  9.514
106,   2.534,  0.409,  9.555
107,   2.777,  0.430,  9.543
109,   3.057,  0.416,  9.555
109,   3.162,  0.330,  9.614
111,   3.293,  0.307,  9.631
112,   3.450,  0.290,  9.705
113,   3.572,  0.283,  9.936
114,   3.667,  0.297, 10.117
118,   3.714,  0.345, 10.276
122,   3.745,  0.364, 10.345
129,   3.698,  0.392, 10.278
133,   3.688,  0.428, 10.288
138,   3.676,  0.426, 10.214
145,   3.624,  0.414, 10.083
167,   3.574,  0.416,  9.917
182,   3.503,  0.347,  9.733
187,   3.488,  0.333,  9.436
188,   3.486,  0.335,  9.443
217,   3.407,  0.361,  9.445
226,   3.319,  0.404,  9.502
227,   3.214,  0.471,  9.781
227,   3.112,  0.580,  9.819
228,   3.079,  0.664,  9.802
231,   3.172,  0.687,  9.707
233,   3.257,  0.687,  9.633
234,   3.410,  0.649,  9.424
234,   3.472,  0.590,  9.321
240,   3.586,  0.538,  9.164
245,   3.662,  0.418,  9.210
246,   3.833,  0.464,  9.238
246,   3.979,  0.526,  9.193
246,   4.031,  0.538,  9.326
249,   3.990,  0.547,  9.467
249,   3.869,  0.521,  9.709
250,   3.781,  0.528,  9.871
311,   3.645,  0.604, 10.090
312,   3.529,  0.685, 10.243
313,   3.355,  0.733, 10.255
314,   3.167,  0.737, 10.236
314,   2.719,  0.721, 10.178
315,   2.231,  0.721, 10.143
315,   1.739,  0.602, 10.121
315,   1.360,  0.599, 10.005
316,   1.063,  0.599,  9.988
317,   0.865,  0.692,  9.986
318,   0.734,  0.723,  9.886
319,   0.779,  0.795,  9.748
319,   1.091,  0.859,  9.652
322,   1.505,  0.959,  9.495
323,   1.796,  0.971,  9.362
326,   1.843,  0.937,  9.248
330,   1.720,  0.887,  9.229
337,   1.558,  0.830,  9.376
341,   1.424,  0.866,  9.495
346,   1.424,  0.909,  9.707
352,   1.446,  0.940,  9.850
360,   1.465,  0.933,  9.919
363,   1.413,  0.868,  9.962
367,   1.346,  0.761,  9.909
374,   1.258,  0.587,  9.864
393,   1.208,  0.495,  9.726
394,   1.134,  0.404,  9.600
396,   1.241,  0.452,  9.471
396,   1.446,  0.461,  9.443
396,   1.620,  0.485,  9.614
402,   1.510,  0.504,  9.607
408,   1.051,  0.488,  9.633
410,   0.515,  0.521,  9.721
415,   0.065,  0.592,  9.857
419,  -0.211,  0.654, 10.021
425,  -0.339,  0.773, 10.095
431,  -0.482,  0.864, 10.078
435,  -0.470,  0.830, 10.107
442,  -0.363,  0.761, 10.064
446,  -0.197,  0.747, 10.026
450,  -0.085,  0.637,  9.983
462,  -0.001,  0.509,  9.852
462,   0.172,  0.397,  9.843
465,   0.415,  0.349,  9.726
474,   0.744,  0.371,  9.674
479,   0.986,  0.414,  9.583
491,   1.010,  0.509,  9.519
492,   0.848,  0.509,  9.269
493,   0.570,  0.452,  9.271
495,   0.322,  0.390,  9.255
500,   0.001,  0.461,  9.229
505,  -0.230,  0.509,  9.205
512,  -0.592,  0.538,  9.271
515,  -0.999,  0.497,  9.379
519,  -1.251,  0.554,  9.486
525,  -1.358,  0.573,  9.536
532,  -1.325,  0.602,  9.595
535,  -1.137,  0.611,  9.771
541,  -0.832,  0.630,  9.845
546,  -0.487,  0.668,  9.900
552,  -0.242,  0.623, 10.038
602,  -0.078,  0.549, 10.171
603,  -0.004,  0.476, 10.324
604,   0.013,  0.499, 10.288
604,  -0.030,  0.521, 10.252
605,  -0.175,  0.528, 10.088
606,  -0.435,  0.542,  9.893
