   0.153,  0.613, 10.113
   0.153,  0.613, 10.266
   0.153,  0.613, 10.266
   0.153,  0.613, 10.266
   0.153,  0.613, 10.266
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.266
   0.153,  0.613, 10.266
   0.153,  0.613, 10.266
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.766, 10.113
   0.153,  0.766, 10.113
   0.153,  0.766, 10.113
   0.153,  0.766, 10.113
   0.153,  0.766, 10.113
   0.153,  0.766, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.266
   0.153,  0.613, 10.266
   0.153,  0.613, 10.266
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.266
   0.153,  0.613, 10.266
   0.153,  0.613, 10.266
   0.153,  0.613, 10.266
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.766, 10.113
   0.153,  0.766, 10.113
   0.153,  0.766, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.613, 10.113
   0.153,  0.766,  9.960
   0.153,  0.766,  9.960
   0.153,  0.766,  9.960
   0.153,  0.766,  9.960
   0.153,  0.766, 10.113
   0.153,  0.766, 10.113
   0.153,  0.766, 10.113
  -5.976,  0.153, 10.420
  -5.976,  0.153, 10.420
  -5.976,  0.153, 10.420
   2.452, -0.766, 11.339
   2.452, -0.766, 11.339
   2.452, -0.766, 11.339
   5.976,  3.371,  9.194
   5.976,  3.371,  9.194
   5.976,  3.371,  9.194
   5.976,  3.371,  9.194
   8.274,  0.153, 14.557
   8.274,  0.153, 14.557
   8.274,  0.153, 14.557
  -3.677,  1.532, 11.799
  -3.677,  1.532, 11.799
  -3.677,  1.532, 11.799
   3.371, -2.145, 19.460
   3.371, -2.145, 19.460
   3.371, -2.145, 19.460
   3.371, -2.145, 19.460
   1.686, -3.065, 19.460
   1.686, -3.065, 19.460
   1.686, -3.065, 19.460
  -0.153, -1.226, 19.460
  -0.153, -1.226, 19.460
  -0.153, -1.226, 19.460
  -1.226, -0.306, 19.460
  -1.226, -0.306, 19.460
  -1.226, -0.306, 19.460
  -1.226, -3.065, 14.250
  -1.226, -3.065, 14.250
  -1.226, -3.065, 14.250
  -1.226, -3.065, 14.250
   0.306, -1.992,  2.452
   0.306, -1.992,  2.452
   0.306, -1.992,  2.452
   0.766,  0.306,  0.153
   0.766,  0.306,  0.153
   0.766,  0.306,  0.153
   2.605, -1.379, -0.613
   2.605, -1.379, -0.613
   2.605, -1.379, -0.613
   1.073,  1.379, -5.976
   1.073,  1.379, -5.976
   1.073,  1.379, -5.976
   1.073,  1.379, -5.976
   0.460,  1.686, -9.653
   0.460,  1.686, -9.653
   0.460,  1.686, -9.653
   1.686,  1.532,-13.178
   1.686,  1.532,-13.178
   1.686,  1.532,-13.178
   2.452,  0.460,-15.936
   2.452,  0.460,-15.936
   2.452,  0.460,-15.936
   2.145,  0.613,-16.549
   2.145,  0.613,-16.549
   2.145,  0.613,-16.549
   2.145,  0.613,-16.549
   0.919,  0.766,-15.170
   0.919,  0.766,-15.170
   0.919,  0.766,-15.170
  -0.306, -0.460,-13.024
  -0.306, -0.460,-13.024
  -0.306, -0.460,-13.024
   1.226, -2.452,-10.573
   1.226, -2.452,-10.573
   1.226, -2.452,-10.573
   1.226, -2.452,-10.573
   1.686, -2.145, -3.831
   1.686, -2.145, -3.831
   1.686, -2.145, -3.831
   2.758, -1.686,  3.218
   2.758, -1.686,  3.218
   2.758, -1.686,  3.218
   4.444, -0.766,  7.968
   4.444, -0.766,  7.968
   4.444, -0.766,  7.968
   2.452, -1.226, 17.775
   2.452, -1.226, 17.775
   2.452, -1.226, 17.775
   2.452, -1.226, 17.775
  -0.919,  5.363, 19.460
  -0.919,  5.363, 19.460
  -0.919,  5.363, 19.460
  -2.452,  9.807, 19.460
  -2.452,  9.807, 19.460
  -2.452,  9.807, 19.460
  -4.137,  9.041, 19.460
  -4.137,  9.041, 19.460
  -4.137,  9.041, 19.460
  -2.758,  3.831, 19.460
  -2.758,  3.831, 19.460
  -2.758,  3.831, 19.460
  -2.758,  3.831, 19.460
  -0.613, -3.371, 11.799
  -0.613, -3.371, 11.799
  -0.613, -3.371, 11.799
   1.226, -7.202,  2.452
   1.226, -7.202,  2.452
   1.226, -7.202,  2.452
   2.145, -6.589, -5.363
   2.145, -6.589, -5.363
   2.145, -6.589, -5.363
  -1.379, -1.992, -8.428
  -1.379, -1.992, -8.428
  -1.379, -1.992, -8.428
  -1.379, -1.992, -8.428
  -1.686, -2.145,-16.089
  -1.686, -2.145,-16.089
  -1.686, -2.145,-16.089
   0.919, -8.274,-19.613
   0.919, -8.274,-19.613
   0.919, -8.274,-19.613
  -3.371, -8.121,-19.613
  -3.371, -8.121,-19.613
  -3.371, -8.121,-19.613
  -3.677, -7.508,-18.234
  -3.677, -7.508,-18.234
  -3.677, -7.508,-18.234
  -3.677, -7.508,-18.234
  -0.460, -7.508,-11.186
  -0.460, -7.508,-11.186
  -0.460, -7.508,-11.186
   3.524, -3.677,  2.605
   3.524, -3.677,  2.605
   3.524, -3.677,  2.605
   3.524, -1.992, 16.395
   3.524, -1.992, 16.395
   3.524, -1.992, 16.395
   3.524, -1.992, 16.395
  -7.049, 10.113, 19.460
  -7.049, 10.113, 19.460
  -7.049, 10.113, 19.460
  -1.379, 18.541, 19.460
  -1.379, 18.541, 19.460
  -1.379, 18.541, 19.460
   7.049, 12.871, 15.629
   7.049, 12.871, 15.629
   7.049, 12.871, 15.629
   9.960,  1.686,  2.452
   9.960,  1.686,  2.452
   9.960,  1.686,  2.452
   9.960,  1.686,  2.452
   7.202, -3.984, -6.129
   7.202, -3.984, -6.129
   7.202, -3.984, -6.129
   6.589, -3.371,-16.702
   6.589, -3.371,-16.702
   6.589, -3.371,-16.702
   7.508, -2.605,-19.613
   7.508, -2.605,-19.613
   7.508, -2.605,-19.613
   5.669, -1.992,-19.307
   5.669, -1.992,-19.307
   5.669, -1.992,-19.307
   5.669, -1.992,-19.307
   2.758, -2.298,-11.952
   2.758, -2.298,-11.952
   2.758, -2.298,-11.952
   1.073,  0.919,  5.057
   1.073,  0.919,  5.057
   1.073,  0.919,  5.057
  -3.831, -1.992, 17.008
  -3.831, -1.992, 17.008
  -3.831, -1.992, 17.008
 -17.008, -7.661, 19.154
 -17.008, -7.661, 19.154
 -17.008, -7.661, 19.154
 -17.008, -7.661, 19.154
 -19.460, -4.137, 16.089
 -19.460, -4.137, 16.089
 -19.460, -4.137, 16.089
 -17.775,  1.073,  6.895
 -17.775,  1.073,  6.895
 -17.775,  1.073,  6.895
  -5.976,  4.597, 12.412
  -5.976,  4.597, 12.412
  -5.976,  4.597, 12.412
  -5.976,  4.597, 15.476
   3.065,  4.597, 15.476
   3.065,  4.597, 15.476
   3.065,  4.597, 15.476
  15.323,  0.613, 14.097
  15.323,  0.613, 14.097
  15.323,  0.613, 14.097
  19.613,  6.436, 15.629
  19.613,  6.436, 15.629
  19.613,  6.436, 15.629
  19.613,  4.750,  5.669
  19.613,  4.750,  5.669
  19.613,  4.750,  5.669
  19.613,  4.750,  5.669
  19.000,  2.452,  5.210
  19.000,  2.452,  5.210
  19.000,  2.452,  5.210
   7.355, -2.452,  6.436
   7.355, -2.452,  6.436
   7.355, -2.452,  6.436
  -4.597, -3.677, 12.412
  -4.597, -3.677, 12.412
  -4.597, -3.677, 12.412
  -9.653,  0.153, 13.791
  -9.653,  0.153, 13.791
  -9.653,  0.153, 13.791
  -9.653,  0.153, 13.791
 -15.170,  0.306, 11.186
 -15.170,  0.306, 11.186
 -15.170,  0.306, 11.186
 -19.460,  2.145, 10.113
 -19.460,  2.145, 10.113
 -19.460,  2.145, 10.113
 -19.460,  1.532,  8.274
 -19.460,  1.532,  8.274
 -19.460,  1.532,  8.274
 -17.621, -0.919,  8.428
 -17.621, -0.919,  8.428
 -17.621, -0.919,  8.428
 -17.621, -0.919,  8.428
  -9.653, -2.911,  9.960
  -9.653, -2.911,  9.960
  -9.653, -2.911,  9.960
  -0.460, -5.057, 15.170
  -0.460, -5.057, 15.170
  -0.460, -5.057, 15.170
  15.936, -2.145, 17.775
  15.936, -2.145, 17.775
  15.936, -2.145, 17.775
  19.613,  4.597, 15.936
  19.613,  4.597, 15.936
  19.613,  4.597, 15.936
  19.613,  4.597, 15.936
  19.613,  6.129, 10.573
  19.613,  6.129, 10.573
  19.613,  6.129, 10.573
  19.154,  4.137,  8.581
  19.154,  4.137,  8.581
  19.154,  4.137,  8.581
  10.573, -0.613,  8.428
  10.573, -0.613,  8.428
  -0.766, -4.903, 10.879
  -0.766, -4.903, 10.879
  -0.766, -4.903, 10.879
 -11.492, -3.984, 11.339
 -11.492, -3.984, 11.339
 -11.492, -3.984, 11.339
 -19.000, -0.919,  8.428
 -19.000, -0.919,  8.428
 -19.000, -0.919,  8.428
 -19.460,  0.766,  5.976
 -19.460,  0.766,  5.976
 -19.460,  0.766,  5.976
 -19.460,  0.766,  3.065
 -17.928,  1.532,  3.065
 -17.928,  1.532,  3.065
 -17.928,  1.532,  3.065
  -9.807,  1.073,  2.911
  -9.807,  1.073,  2.911
  -9.807,  1.073,  2.911
  -1.839,  0.766,  3.677
  -1.839,  0.766,  3.677
  -1.839,  0.766,  3.677
   3.218,  1.839,  8.581
   3.218,  1.839,  8.581
   3.218,  1.839,  8.581
   3.218,  1.839,  8.581
   7.661,  1.686, 14.097
   7.661,  1.686, 14.097
   7.661,  1.686, 14.097
   9.960,  2.758, 19.460
   9.960,  2.758, 19.460
   9.960,  2.758, 19.460
   7.355,  6.282, 19.460
   7.355,  6.282, 19.460
   7.355,  6.282, 19.460
   3.524,  4.290, 18.847
   3.524,  4.290, 18.847
   3.524,  4.290, 18.847
   3.524,  4.290, 18.847
   0.613,  1.073, 10.266
   0.613,  1.073, 10.266
   0.613,  1.073, 10.266
  -1.226, -0.306,  1.992
  -1.226, -0.306,  1.992
   0.153,  1.226, -4.597
   0.153,  1.226, -4.597
   0.153,  1.226, -4.597
   1.226,  4.597, -6.589
   1.226,  4.597, -6.589
   1.226,  4.597, -6.589
   1.226,  4.597, -6.589
   0.613,  5.823, -5.669
   0.613,  5.823, -5.669
   0.613,  5.823, -5.669
   0.153,  7.202, -4.444
   0.153,  7.202, -4.444
   0.153,  7.202, -4.444
  -0.460,  7.661, -3.677
  -0.460,  7.661, -3.677
  -0.460,  7.661, -3.677
  -0.460,  7.968, -3.524
  -0.460,  7.968, -3.524
  -0.460,  7.968, -3.524
  -0.460,  7.968, -3.524
  -0.153,  8.274, -3.065
  -0.153,  8.274, -3.065
  -0.153,  8.274, -3.065
   0.460,  8.428, -2.145
   0.460,  8.428, -2.145
   0.460,  8.428, -2.145
   0.766,  8.274, -0.919
   0.766,  8.274, -0.919
   0.766,  8.274, -0.919
   0.766,  8.274, -0.919
   1.073,  8.274, -0.766
   1.073,  8.274, -0.766
   1.073,  8.274, -0.766
   1.379,  7.508, -0.613
   1.379,  7.508, -0.613
   1.379,  7.508, -0.613
   1.379,  7.202,  0.613
   1.379,  7.202,  0.613
   1.379,  7.202,  0.613
   1.226,  7.815,  3.065
   1.226,  7.815,  3.065
   1.226,  7.815,  3.065
   1.226,  7.815,  3.065
   1.379,  7.968,  3.984
   1.379,  7.968,  3.984
   1.379,  7.968,  3.984
   1.226,  7.661,  4.290
   1.226,  7.661,  4.290
   1.226,  7.661,  4.290
   0.766,  7.049,  6.282
   0.766,  7.049,  6.282
   0.766,  7.049,  6.282
   0.460,  7.049,  6.895
   0.460,  7.049,  6.895
   0.460,  7.049,  6.895
   0.460,  7.049,  6.895
   1.226,  7.508,  6.742
   1.226,  7.508,  6.742
   1.226,  7.508,  6.742
   1.073,  6.436,  7.815
   1.073,  6.436,  7.815
   1.073,  6.436,  7.815
   0.613,  6.282,  8.887
   0.613,  6.282,  8.887
   0.613,  6.282,  8.887
   1.226,  6.589,  9.041
   1.226,  6.589,  9.041
   1.226,  6.589,  9.041
   1.226,  6.589,  9.041
   1.686,  5.976,  9.194
   1.686,  5.976,  9.194
   1.686,  5.976,  9.194
   1.379,  5.823, 11.186
   1.379,  5.823, 11.186
   1.379,  5.823, 11.186
   1.073,  5.823, 11.492
   1.073,  5.823, 11.492
   1.073,  5.823, 11.492
   1.073,  5.823, 11.492
   0.766,  5.976, 12.105
   0.766,  5.976, 12.105
   0.766,  5.976, 12.105
   0.153,  5.823, 15.170
   0.153,  5.823, 15.170
   0.153,  5.823, 15.170
  -0.460,  5.976, 18.847
  -0.460,  5.976, 18.847
  -0.460,  5.976, 18.847
  -0.919,  6.436, 18.847
  -0.919,  6.436, 18.847
  -0.919,  6.436, 18.847
  -0.919,  6.436, 18.847
  -0.766,  5.057, 13.484
  -0.766,  5.057, 13.484
  -0.766,  5.057, 13.484
   0.306,  3.371,  5.823
   0.306,  3.371,  5.823
   0.306,  3.371,  5.823
   1.686,  3.371,  1.073
   1.686,  3.371,  1.073
   1.686,  3.371,  1.073
   2.145,  5.057, -0.919
   2.145,  5.057, -0.919
   2.145,  5.057, -0.919
   2.145,  5.057, -0.919
   1.839,  6.129, -2.758
   1.839,  6.129, -2.758
   1.839,  6.129, -2.758
   1.992,  6.589, -5.057
   1.992,  6.589, -5.057
   1.992,  6.589, -5.057
   1.839,  7.355, -5.057
   1.839,  7.355, -5.057
   1.839,  7.355, -5.057
   0.919,  7.355, -4.750
   0.919,  7.355, -4.750
   0.919,  7.355, -4.750
   0.919,  7.355, -4.750
  -0.153,  7.355, -5.057
  -0.153,  7.355, -5.057
  -0.153,  7.355, -5.057
  -0.153,  6.742, -6.589
  -0.153,  6.742, -6.589
  -0.153,  6.589, -5.516
  -0.153,  6.589, -5.516
  -0.153,  6.589, -5.516
  -0.153,  5.823, -4.597
  -0.153,  5.823, -4.597
  -0.153,  5.823, -4.597
   0.306,  4.903, -3.218
   0.306,  4.903, -3.218
   0.306,  4.903, -3.218
   0.613,  4.137,  0.153
   0.613,  4.137,  0.153
   0.613,  4.137,  0.153
   0.919,  4.137,  5.823
   0.919,  4.137,  5.823
   0.919,  4.137,  5.823
   0.919,  4.137,  5.823
   0.919,  5.057, 12.565
   0.919,  5.057, 12.565
   0.919,  5.057, 12.565
  -0.919,  6.129, 14.557
  -0.919,  6.129, 14.557
  -0.919,  6.129, 14.557
  -0.919,  6.742, 14.710
  -0.919,  6.742, 14.710
  -0.919,  6.742, 14.710
   0.153,  4.750, 13.484
   0.153,  4.750, 13.484
   0.153,  4.750, 13.484
   0.153,  4.750, 13.484
   0.306,  5.363, 13.944
   0.306,  5.363, 13.944
   0.306,  5.363, 13.944
   0.460,  5.210, 11.952
   0.460,  5.210, 11.952
   0.460,  5.210, 11.952
  -0.153,  4.444, 10.726
  -0.153,  4.444, 10.726
  -0.153,  4.444, 10.726
  -0.306,  4.137, 10.420
  -0.306,  4.137, 10.420
  -0.306,  4.137, 10.420
  -0.306,  4.137, 10.420
  -0.306,  4.444, 10.420
  -0.306,  4.444, 10.420
  -0.306,  4.444, 10.420
  -0.766,  3.524, 15.629
  -0.766,  3.524, 15.629
  -0.766,  3.524, 15.629
  -2.298,  4.444, 19.460
  -2.298,  4.444, 19.460
  -2.298,  4.444, 19.460
  -3.984,  4.137, 19.460
  -3.984,  4.137, 19.460
  -3.984,  4.137, 19.460
  -3.984,  4.137, 19.460
  -2.605,  1.226, 13.791
  -2.605,  1.226, 13.791
  -2.605,  1.226, 13.791
   0.460,  1.226,  3.831
   0.460,  1.226,  3.831
   0.460,  1.226,  3.831
   1.992,  1.226, -1.532
   1.992,  1.226, -1.532
   1.992,  1.226, -1.532
   1.992,  1.226, -1.532
   2.298,  3.677, -4.903
   2.298,  3.677, -4.903
   2.298,  3.677, -4.903
   3.677,  6.589, -8.121
   3.677,  6.589, -8.121
   3.677,  6.589, -8.121
   3.831,  5.823,-11.339
   3.831,  5.823,-11.339
   3.831,  5.823,-11.339
   1.992,  6.436, -7.968
   1.992,  6.436, -7.968
   1.992,  6.436, -7.968
   1.992,  6.436, -7.968
   0.153,  7.815, -4.137
   0.153,  7.815, -4.137
   0.153,  7.815, -4.137
  -0.460,  8.734, -0.766
  -0.460,  8.734, -0.766
  -0.460,  8.734, -0.766
  -0.613,  9.653,  2.911
  -0.613,  9.653,  2.911
  -0.613,  9.653,  2.911
   0.306,  9.041,  2.911
   0.306,  9.041,  2.911
   0.306,  9.041,  2.911
   0.306,  9.041,  2.911
   1.379,  7.202, -4.903
   1.379,  7.202, -4.903
   1.379,  7.202, -4.903
   1.686,  5.210, -6.282
   1.686,  5.210, -6.282
   1.686,  5.210, -6.282
   1.379,  4.597, -3.524
   1.379,  4.597, -3.524
   1.379,  4.597, -3.524
   1.073,  4.137, -0.153
   1.073,  4.137, -0.153
   1.073,  4.137, -0.153
   1.073,  4.137, -0.153
   1.073,  1.226,  2.452
   1.073,  1.226,  2.452
   1.073,  1.226,  2.452
   0.613,  1.992, 14.404
   0.613,  1.992, 14.404
   0.613,  1.992, 14.404
   0.306,  5.057, 19.460
   0.306,  5.057, 19.460
   0.306,  5.057, 19.460
  -0.306,  5.976, 19.460
  -0.306,  5.976, 19.460
  -0.306,  5.976, 19.460
  -0.306,  5.976, 19.460
  -0.306,  6.742, 19.000
  -0.306,  6.742, 19.000
  -0.306,  6.742, 19.000
  -0.306,  4.750, 12.871
  -0.306,  4.750, 12.871
  -0.306,  4.750, 12.871
   0.153,  4.137,  7.355
   0.153,  4.137,  7.355
   0.153,  4.137,  7.355
   0.153,  4.137,  7.355
   0.460,  4.750,  5.823
   0.460,  4.750,  5.823
   0.460,  4.750,  5.823
   0.153,  4.444,  6.129
   0.153,  4.444,  6.129
   0.153,  4.444,  6.129
   0.153,  4.290,  8.121
   0.153,  4.290,  8.121
   0.153,  4.290,  8.121
   0.153,  5.210, 11.799
   0.153,  5.210, 11.799
   0.153,  5.210, 11.799
   0.153,  5.210, 11.799
  -0.306,  4.444, 13.484
  -0.306,  4.444, 13.484
  -0.306,  4.444, 13.484
  -1.379,  4.137, 18.081
  -1.379,  4.137, 18.081
  -1.379,  4.137, 18.081
  -3.524,  4.137, 19.460
  -3.524,  4.137, 19.460
  -3.524,  4.137, 19.460
  -3.831,  3.065, 19.000
  -3.831,  3.065, 19.000
  -3.831,  3.065, 19.000
  -3.831,  3.065, 19.000
  -0.919,  1.379, 11.186
  -0.919,  1.379, 11.186
  -0.919,  1.379, 11.186
   1.839, -0.306,  1.226
   1.839, -0.306,  1.226
   1.839, -0.306,  1.226
   2.605,  1.686, -3.677
   2.605,  1.686, -3.677
   2.605,  1.686, -3.677
   3.218,  5.057, -8.121
   3.218,  5.057, -8.121
   3.218,  5.057, -8.121
   3.218,  5.057, -8.121
   5.057,  7.049,-12.258
   5.057,  7.049,-12.258
   5.057,  7.049,-12.258
   3.371,  6.589, -9.347
   3.371,  6.589, -9.347
   3.371,  6.589, -9.347
  -0.613,  7.202, -3.371
  -0.613,  7.202, -3.371
  -0.613,  7.202, -3.371
  -0.613,  7.202, -3.371
  -2.145,  8.734,  0.919
  -2.145,  8.734,  0.919
  -2.145,  8.734,  0.919
  -1.532,  9.960,  4.750
  -1.532,  9.960,  4.750
  -1.532,  9.960,  4.750
  -1.532, 10.113,  4.597
  -1.532, 10.113,  4.597
  -1.532, 10.113,  4.597
   1.686,  9.347,  1.532
   1.686,  9.347,  1.532
   1.686,  9.347,  1.532
   1.686,  9.347,  1.532
   3.371,  8.887, -0.613
   3.371,  8.887, -0.613
   3.371,  8.887, -0.613
   3.218,  7.968, -5.210
   3.218,  7.968, -5.210
   3.218,  7.968, -5.210
   2.145,  5.210,-12.105
   2.145,  5.210,-12.105
   2.145,  5.210,-12.105
   0.919,  0.613,-14.097
   0.919,  0.613,-14.097
   0.919,  0.613,-14.097
   0.919,  0.613,-14.097
   1.226, -1.686, -6.589
   1.226, -1.686, -6.589
   1.226, -1.686, -6.589
   0.919, -1.686, 11.032
   0.919, -1.686, 11.032
   0.919, -1.686, 11.032
  -1.073,  0.306, 19.460
  -1.073,  0.306, 19.460
  -1.073,  0.306, 19.460
   0.153,  7.508, 19.460
   0.153,  7.508, 19.460
   0.153,  7.508, 19.460
   0.153,  7.508, 19.460
   1.839,  8.734, 19.307
   1.839,  8.734, 19.307
   1.839,  8.734, 19.307
   1.992,  4.903, 11.186
   1.992,  4.903, 11.186
   1.992,  4.903, 11.186
   2.145,  4.597,  5.363
   2.145,  4.597,  5.363
   2.145,  4.597,  5.363
   1.992,  4.137,  1.992
   1.992,  4.137,  1.992
   1.992,  4.137,  1.992
   1.992,  4.137,  1.992
   2.145,  4.750,  2.911
   2.145,  4.750,  2.911
   2.145,  4.750,  2.911
   1.226,  5.057,  6.742
   1.226,  5.057,  6.742
   1.226,  5.057,  6.742
   0.153,  4.597,  8.887
   0.153,  4.597,  8.887
   0.153,  4.597,  8.887
   0.153,  4.597,  8.887
  -0.766,  4.444, 12.718
  -0.766,  4.444, 12.718
  -0.766,  4.444, 12.718
  -4.290,  3.218, 19.154
  -4.290,  3.218, 19.154
  -4.290,  3.218, 19.154
  -8.887,  2.452, 19.460
  -8.887,  2.452, 19.460
  -8.887,  2.452, 19.460
  -7.049,  1.992, 19.154
  -7.049,  1.992, 19.154
  -7.049,  1.992, 19.154
  -7.049,  1.992, 19.154
   2.298, -2.298,  4.903
   2.298, -2.298,  4.903
   2.298, -2.298,  4.903
   5.516, -2.911, -5.669
   5.516, -2.911, -5.669
   5.516, -2.911, -5.669
   5.210,  3.218,-10.573
   5.210,  3.218,-10.573
   5.210,  3.218,-10.573
   6.436,  6.742,-14.404
   6.436,  6.742,-14.404
   6.436,  6.742,-14.404
   6.436,  6.742,-14.404
   5.057,  7.202,-11.645
   5.057,  7.202,-11.645
   5.057,  7.202,-11.645
  -0.306,  5.823, -3.984
  -0.306,  5.823, -3.984
  -0.306,  5.823, -3.984
  -1.839,  7.815,  1.839
  -1.839,  7.815,  1.839
  -1.839,  7.815,  1.839
  -0.919,  7.968, -1.226
  -0.919,  7.968, -1.226
  -0.919,  7.968, -1.226
  -0.919,  7.968, -1.226
   1.686,  5.363,-11.186
   1.686,  5.363,-11.186
   1.686,  5.363,-11.186
   4.290,  2.145, -7.661
   4.290,  2.145, -7.661
   4.290,  2.145, -7.661
  -2.145, -1.532, 14.710
  -2.145, -1.532, 14.710
  -2.145, -1.532, 14.710
  -9.347,  6.589, 19.460
  -9.347,  6.589, 19.460
  -9.347,  6.589, 19.460
  -9.347,  6.589, 19.460
  -0.766, 10.420, 16.089
  -0.766, 10.420, 16.089
  -0.766, 10.420, 16.089
   9.500,  2.758, -7.508
   9.500,  2.758, -7.508
   9.500,  2.758, -7.508
  11.952,  1.226,-19.613
  11.952,  1.226,-19.613
  11.952,  1.226,-19.613
  11.952,  1.226,-19.613
   4.137,  2.758, -7.508
   4.137,  2.758, -7.508
   4.137,  2.758, -7.508
  -6.742,  6.436, 18.387
  -6.742,  6.436, 18.387
  -6.742,  6.436, 18.387
 -10.266, 10.879, 19.460
 -10.266, 10.879, 19.460
 -10.266, 10.879, 19.460
  -1.839,  4.903, 10.113
  -1.839,  4.903, 10.113
  -1.839,  4.903, 10.113
  -1.839,  4.903, 10.113
   6.282,  2.911, -1.992
   6.282,  2.911, -1.992
   6.282,  2.911, -1.992
   7.815,  3.984, -8.734
   7.815,  3.984, -8.734
   7.815,  3.984, -8.734
   7.202,  5.057,-13.331
   7.202,  5.057,-13.331
   7.202,  5.057,-13.331
   3.831,  3.984,-14.097
   3.831,  3.984,-14.097
   3.831,  3.984,-14.097
   1.073,  2.298,-12.565
   1.073,  2.298,-12.565
   1.073,  2.298,-12.565
   0.919,  0.919, -9.194
   0.919,  0.919, -9.194
   0.919,  0.919, -9.194
   0.919, -0.460, -3.677
   0.919, -0.460, -3.677
   0.919, -0.460, -3.677
  -1.992, -1.686,  8.428
  -1.992, -1.686,  8.428
  -1.992, -1.686,  8.428
  -1.992, -1.686,  8.428
  -2.758,  0.613, 18.541
  -2.758,  0.613, 18.541
  -2.758,  0.613, 18.541
  -3.065,  4.290, 19.460
  -3.065,  4.290, 19.460
  -3.065,  4.290, 19.460
  -3.065,  7.202, 19.460
  -3.065,  7.202, 19.460
  -3.065,  7.202, 19.460
  -3.065,  7.202, 16.242
  -0.613,  6.895, 16.242
  -0.613,  6.895, 16.242
  -0.613,  6.895, 16.242
   0.919,  3.831,  7.049
   0.919,  3.831,  7.049
   0.919,  3.831,  7.049
   1.686,  3.065,  2.758
   1.686,  3.065,  2.758
   1.686,  3.065,  2.758
   1.532,  3.984,  2.605
   1.532,  3.984,  2.605
   1.532,  3.984,  2.605
