34,  -0.109,  0.211,  9.576
35,  -0.078,  0.202,  9.619
36,  -0.094,  0.197,  9.652
38,  -0.054,  0.238,  9.693
39,  -0.051,  0.228,  9.700
40,  -0.042,  0.211,  9.567
40,  -0.082,  0.185,  9.638
43,  -0.082,  0.185,  9.690
44,  -0.099,  0.188,  9.781
44,  -0.066,  0.169,  9.657
45,  -0.054,  0.195,  9.686
46,  -0.106,  0.199,  9.671
50,  -0.104,  0.178,  9.617
55,  -0.082,  0.219,  9.626
56,  -0.092,  0.230,  9.540
60,  -0.061,  0.238,  9.593
72,  -0.075,  0.190,  9.626
78,  -0.068,  0.178,  9.595
83,  -0.056,  0.190,  9.617
84,  -0.099,  0.214,  9.636
109,  -0.080,  0.197,  9.640
110,  -0.092,  0.233,  9.645
110,  -0.082,  0.199,  9.638
112,  -0.085,  0.192,  9.626
115,  -0.056,  0.221,  9.669
115,  -0.082,  0.223,  9.614
115,  -0.113,  0.211,  9.664
119,  -0.080,  0.202,  9.593
128,  -0.075,  0.219,  9.564
131,  -0.080,  0.228,  9.714
134,  -0.099,  0.195,  9.714
140,  -0.070,  0.219,  9.643
147,  -0.137,  0.219,  9.595
150,  -0.061,  0.226,  9.674
155,  -0.085,  0.233,  9.738
159,  -0.073,  0.228,  9.655
165,  -0.089,  0.183,  9.662
169,  -0.094,  0.183,  9.595
175,  -0.101,  0.235,  9.636
185,  -0.089,  0.171,  9.650
191,  -0.082,  0.247,  9.698
199,  -0.082,  0.223,  9.609
200,  -0.101,  0.183,  9.652
215,  -0.087,  0.190,  9.652
215,  -0.085,  0.185,  9.636
215,  -0.111,  0.176,  9.655
222,  -0.113,  0.207,  9.640
225,  -0.101,  0.199,  9.636
239,  -0.061,  0.178,  9.636
242,  -0.120,  0.173,  9.609
245,  -0.118,  0.223,  9.636
253,  -0.118,  0.207,  9.636
255,  -0.094,  0.214,  9.543
256,  -0.080,  0.188,  9.759
263,  -0.116,  0.228,  9.593
264,  -0.104,  0.221,  9.729
271,  -0.089,  0.192,  9.598
272,  -0.104,  0.238,  9.614
